alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,h_band_1_high,h_band_1_low,h_band_1_type,h_band_1_unit,h_band_2_high,h_band_2_low,h_band_2_type,h_band_2_unit,h_band_3_high,h_band_3_low,h_band_3_type,h_band_3_unit,h_band_4_high,h_band_4_low,h_band_4_type,h_band_4_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,hs_band_1_high,hs_band_1_low,hs_band_1_type,hs_band_1_unit,hs_band_2_high,hs_band_2_low,hs_band_2_type,hs_band_2_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit,v_band_1_high,v_band_1_low,v_band_1_type,v_band_1_unit,v_band_2_high,v_band_2_low,v_band_2_type,v_band_2_unit,vs_band_0_high,vs_band_0_low,vs_band_0_type,vs_band_0_unit,vs_band_1_high,vs_band_1_low,vs_band_1_type,vs_band_1_unit,vs_band_2_high,vs_band_2_low,vs_band_2_type,vs_band_2_unit
Warning,137.39847061557637,0.0,NEAR,,243.90948268317578,137.39847061557637,RECOVERY,,360.0,243.90948268317578,NEAR,,,,,,,,,,270.59249388280585,10.0,NEAR,,700.0,270.59249388280585,RECOVERY,,,,,,4995.564108752678,117.72667820316428,44.9900163548968,44.99787637853832,318.43515301461696,0.45126597215356307,10,4982.651165417721,145.11593001811136,AC1,44.996251467312526,45.014025983119765,270.78061837613956,-6.777838941863683,50000.0,100.0,RECOVERY,,,,,,,,,,-2131.933988169882,-6000.0,RECOVERY,,4129.48579876873,-2131.933988169882,NEAR,,6000.0,4129.48579876873,RECOVERY,
Warning,137.39847061557637,0.0,NEAR,,243.90948268317578,137.39847061557637,NONE,,360.0,243.90948268317578,NEAR,,,,,,,,,,270.59249388280585,10.0,NEAR,,700.0,270.59249388280585,NONE,,,,,,4983.000565815991,117.94410577004734,44.98971562091257,44.99731466927002,238.3398208398771,2.6577409653972266,11,4994.547047729428,146.5041386640081,AC1,44.99617254071852,45.01302714869847,270.06691634132056,7.573875313535103,16199.999999999996,100.0,NONE,,16500.0,16199.999999999996,NEAR,,50000.0,16500.0,NONE,,4129.48579876873,-6000.0,NEAR,,6000.0,4129.48579876873,NONE,,,,,
Warning,138.43515301471703,0.0,NEAR,,243.90948268317578,138.43515301471703,NONE,,360.0,243.90948268317578,NEAR,,,,,,,,,,277.29288745858304,10.0,NEAR,,700.0,277.29288745858304,NONE,,,,,,5006.158972718964,120.57966333776265,44.98948890902788,44.99653023637895,235.90140764309544,8.246506861551298,12,5002.953831801244,146.88685196203002,AC1,44.99620274246726,45.012014235713465,271.35054707002666,0.20955632426247478,50000.0,100.0,NEAR,,,,,,,,,,6000.0,-6000.0,NEAR,,,,,,,,,
None,58.79372944763617,0.0,NEAR,,266.33982083982505,58.79372944763617,NONE,,360.0,266.33982083982505,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,4994.236613565215,117.90433517211531,44.98914416606858,44.995826659217464,238.79372944764938,5.767926778587286,13,4987.965343149986,149.0903511131305,AC1,44.996175942631254,45.01107903051701,270.32087841866434,5.348900481098812,50000.0,100.0,NEAR,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,58.33982083982504,0.0,NEAR,,267.79372944763617,58.33982083982504,NONE,,360.0,267.79372944763617,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,5001.114743289057,119.84015937188452,44.98883800876428,44.995300987503875,234.8584909056568,6.816427761580297,14,4996.820506265984,150.65985041026826,AC1,44.99616985190627,45.01006758510243,272.0126161426255,-3.029245825898603,50000.0,100.0,NEAR,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,55.97132349838696,0.0,NEAR,,270.90140764303845,55.97132349838696,NONE,,360.0,270.90140764303845,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,4997.0507987562905,121.81448741693163,44.98865037084019,44.99463286570043,235.9713234984175,-4.805468439192424,15,4994.898898747865,152.90849412715752,AC1,44.996223112231114,45.00912418222578,271.8350050865367,-7.134812245692962,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,58.21268885168327,0.0,NEAR,,267.79372944763617,58.21268885168327,NONE,,360.0,267.79372944763617,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,5003.3315968193,119.65565022341825,44.98826650112385,44.99387190748612,238.21268885166123,7.114909344825535,16,4999.174930147479,150.0497189039488,AC1,44.99612742128191,45.00808920904928,266.18364777855686,3.1085450289762924,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,58.21268885168327,0.0,NEAR,,267.93303931161034,58.21268885168327,NONE,,360.0,267.93303931161034,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,4992.965650257891,122.64822359540938,44.988065951228016,44.993280299353025,239.93303931155344,1.006901172619386,17,4989.942997388683,151.83700039645458,AC1,44.996209341758764,45.007161909434444,269.31815447367677,-3.2239570995493927,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,58.21268885168327,0.0,NEAR,,267.93303931161034,58.21268885168327,NONE,,360.0,267.93303931161034,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,4982.984769184583,119.34175891001492,44.987659297874956,44.99273090988734,242.89741116511397,-5.6733895640710506,18,5009.948775340927,150.4796711240689,AC1,44.99619337518584,45.00617260626199,275.2693923804474,5.157198198200431,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,58.89060923095462,0.0,NEAR,,267.93303931161034,58.89060923095462,NONE,,360.0,267.93303931161034,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,5017.469602983647,119.67980565281383,44.987340494071326,44.99174888461833,238.89060923101178,2.7281159610363614,19,4995.765971950286,149.53234272261548,AC1,44.99604405707614,45.00515103525903,271.5783070226865,-4.177449152926604,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,58.89060923095462,0.0,NEAR,,271.2834033052715,58.89060923095462,NONE,,360.0,271.2834033052715,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,4996.114398049577,122.83497283925828,44.98706510208415,44.991194538512445,237.28340330526157,-9.751051409008502,20,5002.545278732201,152.44492556742713,AC1,44.99613509601907,45.00427145167367,269.3147167861426,0.5814913583001067,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,58.89060923095462,0.0,NEAR,,273.8906092309546,58.89060923095462,NONE,,360.0,273.8906092309546,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,5002.250891149116,119.47198399067194,44.98683781530603,44.990585273340606,239.65714161487668,0.15215759983086383,21,5000.8903805086975,150.08192298624402,AC1,44.99610516851533,45.00325358606522,272.07527944211085,3.916472372594853,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,59.657141614927646,0.0,NEAR,,273.8906092309546,59.657141614927646,NONE,,360.0,273.8906092309546,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,4994.203182972837,117.87179758852953,44.986500878998264,44.989906817144195,240.47385250833048,-2.923671738622998,22,4987.836554048656,149.90504618819833,AC1,44.99612751178023,45.00240821931458,273.6838939011184,1.2758431658504112,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,59.657141614927646,0.0,NEAR,,275.65714161492764,59.657141614927646,NONE,,360.0,275.65714161492764,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,5000.379120681286,121.61311120536753,44.98616892804646,44.989238777040256,236.8120024933214,-1.3268475141481961,23,5009.790867911728,150.3514508518846,AC1,44.99612394764187,45.00137260572692,270.5898132977315,7.845797143320697,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,59.657141614927646,0.0,NEAR,,275.812002493338,59.657141614927646,NONE,,360.0,275.812002493338,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,5018.24409479172,121.35726268830999,44.98593514151928,44.98853794888045,234.58401665946727,-4.614219461481187,24,5002.162449332279,145.8975250366163,AC1,44.996137344556,45.000366035772856,272.5358346609663,0.3877034158365105,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,58.08499853537093,0.0,NEAR,,278.58401665939374,58.08499853537093,NONE,,360.0,278.58401665939374,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,5001.4945234045945,121.13007113119129,44.98550504333901,44.987953172040996,238.0849985353513,-3.3448526057588115,25,4999.831146906804,153.663732826406,AC1,44.996057546020296,44.99932291090212,273.98226035368725,1.7554767332609664,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,58.08499853537093,0.0,NEAR,,275.812002493338,58.08499853537093,NONE,,360.0,275.812002493338,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,4997.219177335759,122.9853848620974,44.98532222981699,44.9873535272086,239.054532861955,-4.973174109868044,26,4994.982547101861,149.27777208815525,AC1,44.99621044563394,44.998261250581564,266.9917998959112,-3.4917850766660385,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,58.08499853537093,0.0,NEAR,,278.58401665939374,58.08499853537093,NONE,,360.0,278.58401665939374,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,4987.778601782731,124.78883901644886,44.98509577587242,44.986679500062,237.59308546986654,5.148894421723199,27,4997.485132580402,148.52682897654827,AC1,44.99612639411793,44.99742559426814,274.8561228335915,-0.36989389525832495,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,58.08499853537093,0.0,NEAR,,270.05453286194444,58.08499853537093,NONE,,360.0,270.05453286194444,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,5002.439829278534,125.94566334257999,44.9847456353211,44.98585044233459,234.23561752290317,6.6927341983867725,28,5001.275632826014,147.38753946878418,AC1,44.99615258826784,44.99635407793065,266.1124178968231,1.891323979307162,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,57.59308546985249,0.0,NEAR,,270.05453286194444,57.59308546985249,NONE,,360.0,270.05453286194444,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,5010.183081044306,121.66854649392377,44.98443339091815,44.985241552012475,235.37153240573065,1.3254597717231955,29,4995.4638744592985,147.96869258191649,AC1,44.99613241194033,44.9953913871196,268.6914721143059,-3.6031059800154375,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
None,56.15727669420032,0.0,NEAR,,275.15727669420033,56.15727669420032,NONE,,360.0,275.15727669420033,NEAR,,,,,,,,,,700.0,10.0,NONE,,,,,,,,,,4987.15816094209,121.27942680203735,44.98416763433781,44.984715498230045,236.1572766941412,-0.1370439761377367,30,4992.7096342153345,149.48264100562636,AC1,44.99611693790424,44.99454731795434,268.0286897294313,4.449264369500844,50000.0,100.0,NONE,,,,,,,,,,6000.0,-6000.0,NONE,,,,,,,,,
